Id,Age,GrLivArea,LotFrontage,LotArea,Fence,2ndFloor,Basement,Garage,target
885.0,42.0,892.0,65.0,7150.0,True,False,True,True,100000.0
888.0,53.0,1393.0,59.0,16466.0,False,True,True,True,135500.0
889.0,37.0,2217.0,95.0,15865.0,False,False,True,True,268000.0
890.0,56.0,1505.0,128.0,12160.0,False,False,True,True,149500.0
891.0,58.0,924.0,60.0,8064.0,True,True,True,True,122900.0
892.0,31.0,1683.0,70.0,11184.0,False,True,True,True,172500.0
893.0,43.0,1068.0,70.0,8414.0,True,False,True,True,154500.0
894.0,54.0,1383.0,,13284.0,True,False,True,True,165000.0
895.0,30.0,1535.0,64.0,7018.0,False,False,False,True,118858.0
896.0,45.0,1796.0,71.0,7056.0,False,True,True,True,140000.0
898.0,30.0,2240.0,64.0,7018.0,False,True,False,True,142953.0
899.0,1.0,2364.0,100.0,12919.0,False,False,True,True,611657.0
900.0,45.0,1236.0,65.0,6993.0,False,False,True,True,135000.0
901.0,36.0,858.0,,7340.0,False,False,True,True,110000.0
902.0,52.0,1306.0,64.0,8712.0,False,False,True,True,153000.0
903.0,3.0,1509.0,63.0,7875.0,False,True,True,True,180000.0
904.0,0.0,1670.0,50.0,14859.0,False,False,True,True,240000.0
905.0,40.0,902.0,,6173.0,True,False,True,True,125500.0
906.0,56.0,1063.0,80.0,9920.0,True,False,True,True,128000.0
907.0,1.0,1636.0,116.0,13501.0,False,False,True,True,255000.0
908.0,70.0,2057.0,86.0,11500.0,False,True,True,True,250000.0
909.0,23.0,902.0,,8885.0,True,False,True,True,131000.0
910.0,4.0,1484.0,149.0,12589.0,False,True,True,True,174000.0
911.0,50.0,2274.0,80.0,11600.0,False,True,True,True,154300.0
912.0,32.0,1268.0,,9286.0,False,False,True,True,143500.0
914.0,58.0,2002.0,82.0,6270.0,False,True,True,True,145000.0
915.0,0.0,1224.0,30.0,3000.0,False,True,True,True,173733.0
916.0,37.0,1092.0,21.0,2001.0,False,True,True,True,75000.0
918.0,53.0,1229.0,,17140.0,False,False,True,True,135000.0
919.0,16.0,2127.0,103.0,13125.0,True,True,True,True,238000.0
920.0,50.0,1414.0,87.0,11029.0,False,False,True,True,176500.0
921.0,13.0,1721.0,70.0,8462.0,False,True,True,True,201000.0
922.0,108.0,2200.0,67.0,8777.0,True,True,True,False,145900.0
923.0,1.0,1316.0,65.0,10237.0,False,False,True,True,169990.0
924.0,15.0,1617.0,50.0,8012.0,False,False,True,True,193000.0
925.0,26.0,1686.0,79.0,10240.0,False,False,True,True,207500.0
927.0,4.0,2374.0,93.0,11999.0,False,True,True,True,285000.0
928.0,40.0,1978.0,,9900.0,True,True,True,True,176000.0
929.0,8.0,1788.0,,11838.0,False,False,True,True,236500.0
930.0,9.0,2236.0,,13006.0,False,True,True,True,222000.0
931.0,2.0,1466.0,73.0,8925.0,False,False,True,True,201000.0
932.0,44.0,925.0,70.0,9100.0,True,False,True,True,117500.0
933.0,1.0,1905.0,84.0,11670.0,False,False,True,True,320000.0
934.0,5.0,1500.0,63.0,8487.0,False,False,True,True,190000.0
935.0,48.0,2069.0,313.0,27650.0,False,False,True,True,242000.0
936.0,80.0,747.0,52.0,5825.0,False,False,True,True,79900.0
937.0,6.0,1200.0,67.0,10083.0,False,False,True,True,184900.0
938.0,4.0,1971.0,75.0,9675.0,False,True,True,True,253000.0
939.0,0.0,1962.0,73.0,8760.0,False,True,True,True,239799.0
940.0,70.0,2403.0,,24090.0,False,True,True,True,244400.0
941.0,30.0,1728.0,55.0,12640.0,False,False,True,True,150900.0
942.0,10.0,2060.0,,8755.0,True,True,True,True,214000.0
944.0,40.0,1632.0,100.0,25000.0,False,False,True,True,143000.0
946.0,119.0,1869.0,98.0,8820.0,True,True,True,True,124900.0
947.0,47.0,1144.0,70.0,8163.0,False,False,True,True,143000.0
948.0,5.0,1629.0,85.0,14536.0,False,False,True,True,270000.0
949.0,4.0,1776.0,65.0,14006.0,False,True,True,True,192500.0
950.0,38.0,1381.0,78.0,9360.0,False,False,True,True,197500.0
951.0,57.0,864.0,60.0,7200.0,False,False,True,True,129000.0
953.0,37.0,768.0,60.0,7200.0,True,False,True,True,133900.0
954.0,39.0,1968.0,,11075.0,True,True,True,True,172000.0
955.0,31.0,980.0,35.0,9400.0,False,False,True,False,127500.0
956.0,61.0,1958.0,82.0,7136.0,False,True,True,True,145000.0
957.0,29.0,1229.0,24.0,1300.0,True,True,True,True,124000.0
958.0,45.0,1057.0,70.0,7420.0,False,False,True,True,132000.0
959.0,4.0,1337.0,65.0,8450.0,False,False,True,True,185000.0
960.0,11.0,1416.0,24.0,2572.0,False,True,True,True,155000.0
961.0,52.0,858.0,50.0,7207.0,False,False,True,False,116500.0
962.0,31.0,2872.0,,12227.0,False,True,True,True,272000.0
963.0,31.0,1548.0,24.0,2308.0,False,True,True,True,155000.0
964.0,2.0,1800.0,122.0,11923.0,False,False,True,True,239000.0
965.0,8.0,1894.0,80.0,11316.0,False,True,True,True,214900.0
966.0,2.0,1484.0,65.0,10237.0,False,True,True,True,178900.0
967.0,69.0,1308.0,130.0,9600.0,False,True,True,True,160000.0
968.0,53.0,1098.0,,7390.0,False,False,True,True,135000.0
970.0,48.0,1095.0,75.0,10382.0,False,False,True,True,140000.0
972.0,6.0,1626.0,36.0,2268.0,False,True,True,True,173000.0
973.0,31.0,918.0,55.0,7892.0,False,False,True,True,99500.0
974.0,1.0,1428.0,95.0,11639.0,False,False,True,True,182000.0
975.0,99.0,2019.0,60.0,11414.0,True,True,True,True,167500.0
976.0,6.0,1382.0,,2651.0,False,True,True,True,165000.0
977.0,83.0,869.0,51.0,5900.0,False,False,True,False,85500.0
978.0,1.0,1241.0,35.0,4274.0,False,False,True,True,199900.0
980.0,46.0,1121.0,80.0,8816.0,True,False,True,True,139000.0
981.0,47.0,999.0,,12122.0,False,False,True,True,178400.0
982.0,11.0,2612.0,98.0,12203.0,False,True,True,True,336000.0
983.0,1.0,1266.0,43.0,3182.0,False,False,True,True,159895.0
984.0,6.0,2290.0,,11250.0,False,True,True,True,255900.0
985.0,32.0,1734.0,75.0,10125.0,False,True,False,True,126000.0
986.0,58.0,1164.0,68.0,10880.0,False,False,True,True,125000.0
987.0,96.0,1635.0,59.0,5310.0,False,True,True,True,117000.0
988.0,1.0,1940.0,83.0,10159.0,False,False,True,True,395192.0
989.0,31.0,2030.0,,12046.0,False,True,True,True,195000.0
990.0,0.0,1576.0,65.0,8125.0,False,True,True,True,197000.0
991.0,9.0,2392.0,82.0,9452.0,False,True,True,True,348000.0
992.0,127.0,1742.0,121.0,17671.0,False,True,True,True,168000.0
993.0,43.0,1851.0,80.0,9760.0,True,True,True,True,187000.0
994.0,1.0,1500.0,68.0,8846.0,False,True,True,True,173900.0
995.0,3.0,1718.0,96.0,12456.0,False,False,True,True,337500.0
997.0,45.0,1050.0,,10659.0,False,False,True,True,136500.0
998.0,39.0,1442.0,,11717.0,False,False,True,True,185000.0
999.0,84.0,1077.0,60.0,9786.0,False,False,True,True,91000.0
1000.0,4.0,1208.0,64.0,6762.0,False,False,True,True,206000.0
1001.0,57.0,944.0,74.0,10206.0,False,False,False,True,82000.0
1003.0,2.0,1574.0,75.0,11957.0,False,False,True,True,232000.0
1004.0,31.0,1680.0,,11500.0,False,False,True,True,136905.0
1005.0,4.0,1504.0,43.0,3182.0,False,False,True,True,181000.0
1006.0,31.0,985.0,65.0,8385.0,False,False,True,True,149900.0
1007.0,37.0,1657.0,,12155.0,False,False,True,True,163500.0
1008.0,39.0,1092.0,21.0,2217.0,False,True,True,True,88000.0
1009.0,5.0,1710.0,43.0,12118.0,False,False,True,True,240000.0
1010.0,80.0,1522.0,60.0,6000.0,False,False,True,False,102000.0
1011.0,60.0,1271.0,115.0,21286.0,False,True,True,True,135000.0
1012.0,45.0,1664.0,75.0,9825.0,False,False,False,False,100000.0
1013.0,84.0,1502.0,55.0,10592.0,False,True,True,True,165000.0
1014.0,99.0,1022.0,60.0,7200.0,False,False,True,True,85000.0
1015.0,59.0,1082.0,60.0,11664.0,False,False,True,True,119200.0
1016.0,8.0,1665.0,70.0,8400.0,False,True,True,True,227000.0
1017.0,13.0,1504.0,73.0,11883.0,False,False,True,True,203000.0
1019.0,16.0,1472.0,,10784.0,False,True,True,True,160000.0
1020.0,1.0,1506.0,43.0,3013.0,False,False,True,True,213490.0
1021.0,3.0,1132.0,60.0,7024.0,False,False,True,True,176000.0
1022.0,0.0,1220.0,64.0,7406.0,False,False,True,True,194000.0
1023.0,77.0,1248.0,52.0,9439.0,False,True,True,True,87000.0
1024.0,3.0,1504.0,43.0,3182.0,False,False,True,True,191000.0
1026.0,35.0,882.0,70.0,7700.0,True,False,True,True,112500.0
1027.0,50.0,1264.0,73.0,9300.0,False,False,True,True,167500.0
1028.0,1.0,1646.0,71.0,9520.0,False,False,True,True,293077.0
1029.0,66.0,1376.0,79.0,9492.0,False,True,True,True,105000.0
1030.0,34.0,1218.0,21.0,1680.0,False,True,True,True,118000.0
1031.0,90.0,1928.0,,7082.0,False,True,True,False,160000.0
1032.0,89.0,3082.0,102.0,15863.0,False,True,True,True,197000.0
1034.0,4.0,1654.0,,8125.0,False,False,True,True,230000.0
1035.0,69.0,954.0,50.0,6305.0,True,False,True,True,119750.0
1036.0,52.0,845.0,,11500.0,False,False,False,True,84000.0
1037.0,2.0,1620.0,89.0,12898.0,False,False,True,True,315500.0
1038.0,7.0,2263.0,,9240.0,False,True,True,True,287000.0
1039.0,39.0,1344.0,21.0,1533.0,False,True,True,False,97000.0
1040.0,39.0,630.0,21.0,1477.0,False,False,True,True,80000.0
1041.0,49.0,1803.0,88.0,13125.0,True,False,True,True,155000.0
1042.0,42.0,1632.0,,9130.0,False,True,True,True,173000.0
1043.0,4.0,1306.0,34.0,5381.0,False,False,True,True,196000.0
1044.0,18.0,2329.0,86.0,11839.0,False,True,True,True,262280.0
1045.0,28.0,2524.0,80.0,9600.0,True,False,True,True,278000.0
1046.0,54.0,1733.0,,13680.0,False,False,False,True,139600.0
1047.0,1.0,2868.0,85.0,16056.0,False,True,True,True,556581.0
1048.0,14.0,990.0,57.0,9245.0,False,False,True,True,145000.0
1049.0,49.0,1771.0,100.0,21750.0,True,False,False,True,115000.0
1051.0,0.0,1302.0,73.0,8993.0,False,False,True,True,176485.0
1052.0,0.0,1316.0,103.0,11175.0,False,False,True,True,200141.0
1053.0,43.0,1977.0,100.0,9500.0,True,True,True,True,165000.0
1054.0,53.0,1526.0,68.0,8562.0,False,False,True,True,144500.0
1055.0,4.0,1989.0,90.0,11367.0,False,True,True,True,255000.0
1057.0,1.0,1364.0,43.0,7052.0,False,False,True,True,185850.0
1058.0,15.0,1850.0,,29959.0,False,True,True,True,248000.0
1059.0,1.0,2184.0,96.0,11308.0,False,True,True,True,335000.0
1060.0,75.0,1991.0,,11275.0,False,True,True,True,220000.0
1061.0,9.0,1338.0,41.0,4920.0,False,False,True,True,213500.0
1063.0,107.0,2337.0,85.0,13600.0,False,True,True,True,90000.0
1064.0,81.0,1103.0,50.0,6000.0,True,False,True,True,110500.0
1065.0,43.0,1154.0,,11000.0,True,False,True,True,154000.0
1066.0,14.0,2260.0,80.0,14000.0,False,True,True,True,328000.0
1067.0,16.0,1571.0,59.0,7837.0,False,True,True,True,178000.0
1068.0,44.0,1611.0,80.0,9760.0,False,True,True,True,167900.0
1069.0,33.0,2521.0,42.0,3964.0,True,True,True,True,151400.0
1070.0,58.0,893.0,60.0,9600.0,False,False,True,True,135000.0
1071.0,51.0,1048.0,72.0,10152.0,False,False,True,True,135000.0
1072.0,41.0,1556.0,78.0,11700.0,False,True,True,True,154000.0
1073.0,58.0,1456.0,50.0,7585.0,False,True,True,True,91500.0
1074.0,32.0,1426.0,75.0,7950.0,True,True,True,True,159500.0
1075.0,1.0,1240.0,74.0,8556.0,False,False,True,True,194000.0
1076.0,67.0,1740.0,75.0,13125.0,False,True,True,True,219500.0
1077.0,70.0,1466.0,60.0,10800.0,False,True,True,True,170000.0
1079.0,2.0,848.0,37.0,4435.0,False,False,True,True,155900.0
1080.0,13.0,990.0,65.0,8775.0,False,False,True,True,126000.0
1082.0,47.0,1040.0,75.0,7500.0,True,False,True,True,133000.0
1083.0,5.0,1459.0,70.0,8749.0,False,False,True,True,192000.0
1084.0,42.0,1251.0,80.0,8800.0,True,False,True,True,160000.0
1085.0,11.0,1498.0,,13031.0,False,True,True,True,187500.0
1086.0,18.0,996.0,73.0,9069.0,False,False,True,True,147000.0
1087.0,37.0,1092.0,,1974.0,False,True,True,True,83500.0
1088.0,4.0,1953.0,85.0,10574.0,False,True,True,True,252000.0
1089.0,2.0,1709.0,24.0,2522.0,False,True,True,True,137500.0
1090.0,1.0,1247.0,37.0,3316.0,False,False,True,True,197000.0
1091.0,59.0,1040.0,60.0,8544.0,False,False,False,True,92900.0
1092.0,9.0,1252.0,24.0,2160.0,False,True,True,True,160000.0
1093.0,83.0,1694.0,60.0,8400.0,False,True,True,True,136500.0
1094.0,41.0,1200.0,71.0,9230.0,True,False,True,True,146000.0
1095.0,54.0,936.0,74.0,5868.0,False,False,True,True,129000.0
1096.0,1.0,1314.0,78.0,9317.0,False,False,True,True,176432.0
1097.0,93.0,1355.0,60.0,6882.0,False,True,True,False,127000.0
1098.0,21.0,1088.0,,3696.0,False,False,True,True,170000.0
1099.0,73.0,1324.0,50.0,6000.0,False,True,True,True,128000.0
1101.0,89.0,438.0,60.0,8400.0,False,False,True,True,60000.0
1102.0,36.0,950.0,61.0,9758.0,False,False,True,True,119500.0
1104.0,47.0,1194.0,79.0,8910.0,False,False,True,True,159500.0
1105.0,37.0,1302.0,24.0,2016.0,False,True,True,True,106000.0
1106.0,16.0,2622.0,98.0,12256.0,False,True,True,True,325000.0
1107.0,17.0,1442.0,114.0,10357.0,False,False,True,True,179900.0
1108.0,0.0,2021.0,168.0,23257.0,False,True,True,True,274725.0
1110.0,5.0,1836.0,107.0,11362.0,False,False,True,True,280000.0
1111.0,13.0,1658.0,,8000.0,False,True,True,True,188000.0
1112.0,32.0,1964.0,80.0,10480.0,False,True,True,True,205000.0
1113.0,49.0,816.0,73.0,7100.0,False,False,True,True,129900.0
1114.0,54.0,1008.0,66.0,8923.0,False,False,True,True,134500.0
1115.0,52.0,833.0,90.0,5400.0,True,False,True,True,117000.0
1116.0,0.0,1734.0,93.0,12085.0,False,False,True,True,318000.0
1117.0,7.0,1419.0,,7750.0,False,True,True,True,184100.0
1118.0,41.0,894.0,57.0,9764.0,False,False,True,True,130000.0
1119.0,50.0,1601.0,85.0,13825.0,False,True,True,True,140000.0
1120.0,47.0,1040.0,70.0,7560.0,True,False,True,True,133700.0
1121.0,87.0,1012.0,59.0,8263.0,True,False,True,True,118400.0
1122.0,1.0,1552.0,84.0,10084.0,False,False,True,True,212900.0
1124.0,62.0,698.0,50.0,9405.0,False,False,True,False,118000.0
1125.0,15.0,1482.0,,9125.0,False,True,True,True,163900.0
1126.0,54.0,1005.0,60.0,10434.0,False,False,True,True,115000.0
1127.0,2.0,1555.0,53.0,3684.0,False,False,True,True,174000.0
1129.0,3.0,1959.0,59.0,11796.0,False,True,True,True,215000.0
1130.0,27.0,936.0,60.0,7200.0,False,False,True,True,140000.0
1131.0,81.0,1981.0,65.0,7804.0,True,True,True,True,135000.0
1133.0,127.0,2210.0,90.0,9900.0,False,True,True,True,117500.0
1134.0,14.0,2020.0,80.0,9828.0,False,True,True,True,239500.0
1135.0,10.0,1600.0,57.0,8773.0,False,True,True,True,169000.0
1136.0,81.0,986.0,60.0,6180.0,False,False,True,True,102000.0
1138.0,135.0,1020.0,54.0,6342.0,False,True,True,False,94000.0
1139.0,32.0,1567.0,,9819.0,False,False,True,True,196000.0
1140.0,87.0,1167.0,98.0,8731.0,False,False,True,True,144000.0
1142.0,33.0,1868.0,,10304.0,False,True,True,True,197500.0
1143.0,1.0,2828.0,77.0,9965.0,False,True,True,True,424870.0
1144.0,49.0,1006.0,,9000.0,False,False,True,False,80000.0
1145.0,69.0,924.0,60.0,12180.0,True,True,True,True,80000.0
1147.0,21.0,1298.0,,11200.0,False,False,True,True,180000.0
1148.0,68.0,1564.0,75.0,12000.0,False,True,True,True,174500.0
1149.0,82.0,1111.0,,5700.0,False,True,True,True,116900.0
1150.0,89.0,1482.0,50.0,9000.0,False,True,True,True,143000.0
1151.0,57.0,932.0,57.0,8280.0,True,False,True,True,124000.0
1152.0,47.0,1466.0,134.0,17755.0,False,False,True,True,149900.0
1154.0,78.0,816.0,,5890.0,False,False,True,True,120500.0
1155.0,43.0,1820.0,,13700.0,True,True,True,True,201800.0
1156.0,31.0,1437.0,90.0,10768.0,False,False,True,True,218000.0
1157.0,43.0,1265.0,85.0,9350.0,True,False,True,True,179900.0
1158.0,2.0,1314.0,34.0,5001.0,False,False,True,True,230000.0
1159.0,1.0,1580.0,92.0,11932.0,False,False,True,True,235128.0
1160.0,34.0,1876.0,76.0,9120.0,False,True,True,True,185000.0
1161.0,32.0,1456.0,24.0,2280.0,False,True,True,True,146000.0
1162.0,54.0,1640.0,,14778.0,False,False,True,True,224000.0
1163.0,39.0,894.0,109.0,8724.0,False,False,True,True,129000.0
1164.0,39.0,1258.0,60.0,12900.0,False,False,True,True,108959.0
1165.0,29.0,1432.0,,16157.0,False,False,True,True,194000.0
1166.0,0.0,1502.0,79.0,9541.0,False,False,True,True,233170.0
1167.0,2.0,1694.0,64.0,10475.0,False,False,True,True,245350.0
1168.0,6.0,1671.0,58.0,10852.0,False,True,True,True,173000.0
1169.0,73.0,2108.0,120.0,13728.0,False,True,True,True,235000.0
1170.0,11.0,3627.0,118.0,35760.0,False,True,True,True,625000.0
1171.0,31.0,1118.0,76.0,9880.0,True,False,True,True,171000.0
1172.0,50.0,1261.0,76.0,9120.0,False,False,True,True,163000.0
1173.0,2.0,1250.0,35.0,4017.0,False,True,True,True,171900.0
1174.0,61.0,3086.0,138.0,18030.0,True,True,True,False,200500.0
1175.0,74.0,2345.0,80.0,16560.0,False,True,True,True,239000.0
1176.0,15.0,2872.0,85.0,10678.0,False,True,True,True,285000.0
1177.0,24.0,923.0,37.0,6951.0,True,False,True,True,119500.0
1178.0,83.0,1224.0,,3950.0,False,True,True,True,115000.0
1179.0,88.0,1343.0,54.0,7681.0,False,True,True,True,154900.0
1180.0,52.0,1124.0,77.0,8335.0,False,False,False,False,93000.0
1181.0,16.0,2514.0,,11170.0,True,True,True,True,250000.0
1182.0,0.0,1652.0,64.0,5587.0,False,False,True,True,392500.0
1184.0,86.0,1130.0,60.0,10800.0,False,False,True,True,120000.0
1185.0,44.0,1572.0,50.0,35133.0,False,False,True,True,186700.0
1186.0,82.0,1221.0,60.0,9738.0,False,True,True,True,104900.0
1188.0,12.0,1624.0,89.0,12461.0,True,False,True,True,262000.0
1189.0,7.0,1660.0,68.0,8935.0,False,True,True,True,195000.0
1190.0,11.0,1804.0,60.0,7500.0,False,True,True,True,189000.0
1191.0,46.0,1622.0,,32463.0,False,False,True,True,168000.0
1192.0,8.0,1441.0,24.0,2645.0,False,True,True,True,174000.0
1193.0,82.0,1472.0,60.0,9600.0,True,True,True,True,125000.0
1194.0,10.0,1224.0,,4500.0,False,False,True,True,165000.0
1195.0,41.0,1352.0,80.0,9364.0,True,True,True,True,158000.0
1196.0,3.0,1456.0,51.0,8029.0,False,True,True,True,176000.0
1197.0,0.0,1863.0,58.0,14054.0,False,True,True,True,219210.0
1198.0,90.0,1690.0,65.0,8850.0,False,True,True,True,144000.0
1199.0,8.0,1212.0,70.0,9100.0,False,False,True,True,178000.0
1200.0,43.0,1382.0,75.0,11235.0,False,False,True,True,148000.0
1202.0,11.0,1779.0,80.0,10400.0,False,True,True,True,197900.0
1203.0,84.0,1348.0,50.0,6000.0,False,True,True,True,117000.0
1204.0,9.0,1630.0,75.0,9750.0,False,False,True,True,213000.0
1205.0,31.0,1074.0,78.0,10140.0,True,False,True,True,153500.0
1206.0,19.0,2196.0,90.0,14684.0,False,False,True,True,271900.0
1207.0,40.0,1056.0,,8900.0,True,False,True,True,107000.0
1208.0,3.0,1700.0,70.0,9135.0,False,False,True,True,200000.0
1209.0,46.0,1283.0,70.0,7763.0,False,False,True,True,140000.0
1210.0,0.0,1660.0,85.0,10182.0,False,False,True,True,290000.0
1211.0,18.0,1845.0,70.0,11218.0,True,True,True,True,189000.0
1212.0,22.0,1752.0,152.0,12134.0,False,True,True,True,164000.0
1213.0,68.0,672.0,50.0,9340.0,False,False,True,True,113000.0
1214.0,41.0,960.0,,10246.0,False,False,True,True,145000.0
1215.0,44.0,999.0,69.0,10205.0,False,False,True,True,134500.0
1216.0,41.0,894.0,99.0,7094.0,True,False,True,True,125000.0
1217.0,32.0,1902.0,68.0,8930.0,False,True,False,True,112000.0
1218.0,0.0,1314.0,72.0,8640.0,False,False,True,True,229456.0
1219.0,59.0,912.0,52.0,6240.0,False,True,False,False,80500.0
1222.0,40.0,1211.0,55.0,8250.0,False,False,True,True,134000.0
1223.0,58.0,1846.0,78.0,10496.0,True,True,True,True,143000.0
1224.0,55.0,2136.0,89.0,10680.0,True,False,True,True,137900.0
1225.0,4.0,1490.0,60.0,15384.0,False,True,True,True,184000.0
1226.0,49.0,1138.0,65.0,10482.0,True,False,True,True,145000.0
1227.0,1.0,1933.0,86.0,14598.0,False,True,True,True,214000.0
1228.0,43.0,912.0,72.0,8872.0,False,False,True,True,147000.0
1229.0,0.0,1702.0,65.0,8769.0,False,False,True,True,367294.0
1230.0,48.0,1507.0,70.0,7910.0,True,False,True,True,127000.0
1231.0,30.0,2620.0,,18890.0,False,True,True,True,190000.0
1232.0,44.0,1190.0,70.0,7728.0,True,False,True,True,132500.0
1233.0,45.0,1224.0,70.0,9842.0,False,False,False,True,101800.0
1236.0,92.0,1784.0,96.0,13132.0,False,True,True,True,138887.0
1237.0,7.0,1626.0,36.0,2628.0,False,True,True,True,175500.0
1238.0,2.0,1948.0,41.0,12393.0,False,True,True,True,195000.0
1240.0,1.0,1484.0,64.0,9037.0,False,False,True,True,265900.0
1241.0,5.0,1768.0,65.0,8158.0,False,True,True,True,224900.0
1242.0,0.0,1689.0,83.0,9849.0,False,False,True,True,248328.0
1244.0,0.0,2076.0,107.0,13891.0,False,False,True,True,465000.0
1245.0,77.0,1517.0,,11435.0,False,True,True,True,230000.0
1247.0,1.0,1553.0,65.0,8125.0,False,True,True,True,186500.0
1248.0,34.0,1034.0,,12328.0,False,False,True,True,169900.0
1249.0,91.0,2058.0,60.0,9600.0,False,True,True,True,129500.0
1250.0,57.0,988.0,60.0,7200.0,False,False,True,True,119000.0
1251.0,42.0,2110.0,93.0,11160.0,False,False,True,True,244000.0
1252.0,3.0,1405.0,,3136.0,False,False,True,True,171750.0
1253.0,41.0,874.0,62.0,9858.0,True,False,True,True,130000.0
1254.0,33.0,2167.0,,17542.0,True,True,True,True,294000.0
1255.0,5.0,1656.0,60.0,6931.0,False,True,True,True,165400.0
1256.0,76.0,1367.0,52.0,6240.0,False,True,True,True,127500.0
1257.0,14.0,1987.0,91.0,14303.0,False,False,True,True,301500.0
1258.0,87.0,864.0,56.0,4060.0,False,False,True,False,99900.0
1259.0,3.0,1166.0,59.0,9587.0,False,False,True,True,190000.0
1260.0,39.0,1054.0,65.0,9750.0,False,False,True,True,151000.0
1261.0,10.0,1675.0,,24682.0,False,True,True,True,181000.0
1262.0,53.0,1050.0,80.0,9600.0,False,False,True,True,128900.0
1263.0,52.0,1788.0,,11250.0,False,True,True,True,161500.0
1264.0,88.0,1824.0,60.0,13515.0,True,True,True,True,180500.0
1266.0,7.0,1452.0,35.0,3735.0,False,True,True,True,183900.0
1267.0,97.0,1889.0,60.0,10120.0,True,True,True,True,122000.0
1268.0,2.0,2018.0,89.0,13214.0,False,False,True,True,378500.0
1269.0,73.0,3447.0,,14100.0,True,True,True,True,381000.0
1270.0,49.0,1524.0,78.0,11344.0,True,True,True,True,144000.0
1271.0,31.0,1524.0,,23595.0,False,True,True,True,260000.0
1272.0,41.0,1489.0,,9156.0,False,False,True,True,185750.0
1273.0,41.0,935.0,,13526.0,True,False,True,True,137000.0
1274.0,49.0,1357.0,124.0,11512.0,True,False,True,True,177000.0
1275.0,97.0,1250.0,53.0,5362.0,False,True,True,True,139000.0
1276.0,59.0,1920.0,95.0,11345.0,False,True,True,True,137000.0
1277.0,37.0,1395.0,,12936.0,False,True,True,True,162000.0
1278.0,42.0,1724.0,,17871.0,False,False,True,True,197900.0
1279.0,6.0,2031.0,75.0,9473.0,False,True,True,True,237000.0
1281.0,7.0,1573.0,67.0,9808.0,False,False,True,True,227000.0
1282.0,16.0,1339.0,50.0,8049.0,False,False,True,True,180000.0
1283.0,32.0,1040.0,61.0,8800.0,False,False,True,True,150500.0
1284.0,39.0,1824.0,94.0,9400.0,False,True,True,False,139000.0
1285.0,91.0,2447.0,50.0,9638.0,False,True,True,True,169000.0
1286.0,70.0,1412.0,50.0,6000.0,False,True,True,True,132500.0
1287.0,47.0,1328.0,,9790.0,False,False,True,True,143000.0
1288.0,42.0,1582.0,,36500.0,False,False,True,True,190000.0
1289.0,9.0,1659.0,40.0,5664.0,False,False,True,True,278000.0
1290.0,0.0,1970.0,86.0,11065.0,False,True,True,True,281000.0
1291.0,46.0,1152.0,,14112.0,False,False,True,True,180500.0
1292.0,37.0,1302.0,21.0,1680.0,False,True,True,True,119500.0
1293.0,117.0,2372.0,60.0,6600.0,False,True,True,True,107500.0
1294.0,30.0,1664.0,78.0,10140.0,True,True,True,True,162900.0
1295.0,51.0,864.0,60.0,8172.0,False,False,True,True,115000.0
1296.0,38.0,1052.0,70.0,8400.0,True,False,True,True,138500.0
1297.0,45.0,1128.0,80.0,8700.0,True,False,True,True,155000.0
1298.0,1.0,1072.0,35.0,3675.0,False,False,True,True,140000.0
1299.0,0.0,5642.0,313.0,63887.0,False,True,True,True,160000.0
1300.0,51.0,1246.0,75.0,7500.0,True,False,True,True,154000.0
1301.0,10.0,1983.0,,10762.0,False,True,True,True,225000.0
1302.0,67.0,1494.0,,7500.0,False,True,True,True,177500.0
1303.0,12.0,2526.0,92.0,10120.0,False,True,True,True,290000.0
1304.0,1.0,1616.0,73.0,8688.0,False,False,True,True,232000.0
1305.0,2.0,1708.0,32.0,3363.0,False,True,True,True,130000.0
1306.0,3.0,1652.0,108.0,13173.0,False,False,True,True,325000.0
1307.0,1.0,1368.0,48.0,6955.0,False,False,True,True,202500.0
1308.0,15.0,990.0,60.0,8072.0,False,False,True,True,138000.0
1309.0,60.0,1122.0,100.0,12000.0,True,False,True,True,147000.0
1310.0,17.0,1294.0,,7153.0,True,False,True,True,179200.0
1311.0,51.0,1902.0,100.0,17500.0,False,False,True,True,335000.0
1312.0,2.0,1274.0,68.0,8814.0,False,False,True,True,203000.0
1313.0,17.0,2810.0,,9572.0,False,True,True,True,302000.0
1314.0,11.0,2599.0,108.0,14774.0,False,True,True,True,333168.0
1315.0,53.0,948.0,60.0,8190.0,False,False,True,True,119000.0
1316.0,39.0,2112.0,85.0,11075.0,False,True,True,True,206900.0
1317.0,1.0,1630.0,61.0,10226.0,False,False,True,True,295493.0
1318.0,1.0,1352.0,47.0,4230.0,False,False,True,True,208900.0
1319.0,5.0,1787.0,,14781.0,False,False,True,True,275000.0
1320.0,53.0,948.0,75.0,10215.0,False,False,True,True,111000.0
1321.0,52.0,1478.0,70.0,8400.0,False,False,True,True,156500.0
1322.0,59.0,720.0,,6627.0,False,False,False,True,72500.0
1323.0,18.0,1923.0,107.0,10186.0,False,True,True,True,190000.0
1324.0,69.0,708.0,50.0,5330.0,False,False,True,False,82500.0
1325.0,1.0,1795.0,75.0,9986.0,False,False,True,True,147000.0
1326.0,86.0,796.0,40.0,3636.0,True,False,True,False,55000.0
